Time (s),X Position,Y Position,Z Position,Travel Distance,Lidar Points,CPU Usage (%),Memory Usage (MB)
220.42,4.159143052591345,3.1612448912967968,0.0,30.82,-,-,-
220.46,4.166291644053357,3.1633036608637246,0.0,30.83,-,-,-
-,-,-,-,-,720,-,-
220.49,4.173609894949212,3.165363135560937,0.0,30.84,-,-,-
220.54,4.181990958754733,3.1676679284076634,0.0,30.84,-,-,-
-,-,-,-,-,720,-,-
220.58,4.190489692045155,3.169950755974438,0.0,30.85,-,-,-
220.62,4.198671142875918,3.1720962610312413,0.0,30.86,-,-,-
220.66,4.206416568792812,3.1740780199976237,0.0,30.87,-,-,-
-,-,-,-,-,720,-,-
220.7,4.214056109944395,3.175983834600957,0.0,30.88,-,-,-
220.74,4.222073633749516,3.177932485578004,0.0,30.89,-,-,-
220.78,4.230636804048386,3.179960263590885,0.0,30.89,-,-,-
-,-,-,-,-,720,-,-
220.83,4.239211945196439,3.1819368069201492,0.0,30.9,-,-,-
220.87,4.247798750651789,3.183862044908849,0.0,30.91,-,-,-
-,-,-,-,-,720,-,-
220.91,4.256396913455828,3.18573590873414,0.0,30.92,-,-,-
220.95,4.264762198360094,3.1875070357276623,0.0,30.93,-,-,-
-,-,-,-,-,720,-,-
220.99,4.272684241313621,3.189134909638972,0.0,30.94,-,-,-
221.04,4.28040616839724,3.1906732725429254,0.0,30.95,-,-,-
221.08,4.288200024220013,3.1921774177668834,0.0,30.95,-,-,-
-,-,-,-,-,720,-,-
221.11,4.2967311520360525,3.1937711899918635,0.0,30.96,-,-,-
221.16,4.3049352098466676,3.1952531362195535,0.0,30.97,-,-,-
-,-,-,-,-,720,-,-
221.2,4.313484832107881,3.1967445147519,0.0,30.98,-,-,-
221.24,4.322162756783066,3.198205128514966,0.0,30.99,-,-,-
221.28,4.3308492592315515,3.1996138316255562,0.0,31.0,-,-,-
-,-,-,-,-,720,-,-
221.32,4.338959883629458,3.2008797939814384,0.0,31.0,-,-,-
221.36,4.346746533325443,3.2020471862981217,0.0,31.01,-,-,-
-,-,-,-,-,720,-,-
221.4,4.354913529067068,3.203221115242516,0.0,31.02,-,-,-
221.44,4.363631446188145,3.2044201280633313,0.0,31.03,-,-,-
221.48,4.372358918977673,3.2055473349513246,0.0,31.04,-,-,-
-,-,-,-,-,720,-,-
221.52,4.381098541273594,3.206575928153745,0.0,31.05,-,-,-
221.56,4.389849786956261,3.2075005037361115,0.0,31.06,-,-,-
-,-,-,-,-,720,-,-
221.6,4.398610549511837,3.2083302274554115,0.0,31.07,-,-,-
221.65,4.407377965281345,3.2090865504150825,0.0,31.07,-,-,-
221.69,4.4161520297241355,3.209761106354281,0.0,31.08,-,-,-
-,-,-,-,-,720,-,-
221.73,4.42493380938247,3.210325962497892,0.0,31.09,-,-,-
221.77,4.433723200109387,3.2107560576862633,0.0,31.1,-,-,-
-,-,-,-,-,720,-,-
221.81,4.442517902292827,3.2110596235662947,0.0,31.11,-,-,-
221.86,4.4509737292092195,3.2112543062236325,0.0,31.12,-,-,-
221.9,4.459744183040224,3.211379695715363,0.0,31.13,-,-,-
-,-,-,-,-,720,-,-
221.93,4.4683872591992575,3.211449202155016,0.0,31.13,-,-,-
221.98,4.47672407173509,3.2114661113841225,0.0,31.14,-,-,-
-,-,-,-,-,720,-,-
222.02,4.485060836358677,3.211433175244614,0.0,31.15,-,-,-
222.06,4.493646502273666,3.211347587578398,0.0,31.16,-,-,-
222.1,4.502445375621574,3.2112075981510495,0.0,31.17,-,-,-
-,-,-,-,-,720,-,-
222.14,4.5112432547158,3.211015003538643,0.0,31.18,-,-,-
222.18,4.520039777646706,3.2107682343793305,0.0,31.19,-,-,-
222.22,4.528833952260744,3.210449064334687,0.0,31.2,-,-,-
-,-,-,-,-,720,-,-
222.27,4.537623882261927,3.2100294983442588,0.0,31.2,-,-,-
222.31,4.546065519835851,3.2095034581594977,0.0,31.21,-,-,-
-,-,-,-,-,720,-,-
222.35,4.554531881046401,3.2088267924632072,0.0,31.22,-,-,-
222.39,4.563289895507711,3.207969408995949,0.0,31.23,-,-,-
-,-,-,-,-,720,-,-
222.43,4.572031123220694,3.2069550807489113,0.0,31.24,-,-,-
222.47,4.580414003164027,3.205830387917163,0.0,31.25,-,-,-
222.51,4.588655373073455,3.204573051514752,0.0,31.26,-,-,-
-,-,-,-,-,720,-,-
222.55,4.596718628039667,3.20319537845268,0.0,31.26,-,-,-
222.59,4.604824874392822,3.201657500598452,0.0,31.27,-,-,-
-,-,-,-,-,720,-,-
222.64,4.613440124358526,3.199864349259936,0.0,31.28,-,-,-
222.68,4.622021826721691,3.1979169642766823,0.0,31.29,-,-,-
222.72,4.630145314873241,3.195919914502725,0.0,31.3,-,-,-
-,-,-,-,-,720,-,-
222.76,4.638265724115834,3.1937678898080937,0.0,31.31,-,-,-
222.8,4.646733062026937,3.1913715046839877,0.0,31.32,-,-,-
-,-,-,-,-,720,-,-
222.84,4.654839107301046,3.18895682436352,0.0,31.32,-,-,-
222.88,4.662803185129758,3.1864918836248153,0.0,31.33,-,-,-
222.93,4.670422861784531,3.1840712423706234,0.0,31.34,-,-,-
-,-,-,-,-,720,-,-
222.96,4.678094896708753,3.181582277530499,0.0,31.35,-,-,-
223.0,4.6864491544048095,3.17881711070617,0.0,31.36,-,-,-
-,-,-,-,-,720,-,-
223.04,4.694462883027537,3.1761116563629335,0.0,31.37,-,-,-
223.09,4.702109976869644,3.1734790352739055,0.0,31.37,-,-,-
223.13,4.7095995984937575,3.1708499271801758,0.0,31.38,-,-,-
-,-,-,-,-,720,-,-
223.17,4.717831379434287,3.167904930797005,0.0,31.39,-,-,-
223.21,4.726099252706865,3.1648912883513973,0.0,31.4,-,-,-
-,-,-,-,-,720,-,-
223.26,4.7340285338812045,3.161947510217717,0.0,31.41,-,-,-
223.29,4.741826556599293,3.1589990240185593,0.0,31.42,-,-,-
223.33,4.749606811197904,3.1560039668305944,0.0,31.42,-,-,-
-,-,-,-,-,720,-,-
223.37,4.757514746156297,3.152905024500366,0.0,31.43,-,-,-
223.41,4.76568884659456,3.1496455995115338,0.0,31.44,-,-,-
-,-,-,-,-,720,-,-
223.45,4.773843313116273,3.146337360555887,0.0,31.45,-,-,-
223.5,4.781661911139845,3.143111084902929,0.0,31.46,-,-,-
223.54,4.789349166298259,3.1398848119281637,0.0,31.47,-,-,-
-,-,-,-,-,720,-,-
223.58,4.796873049298484,3.1366743865719804,0.0,31.48,-,-,-
223.62,4.804096280397988,3.13354075436775,0.0,31.48,-,-,-
-,-,-,-,-,720,-,-
223.66,4.8113006466801815,3.130363991112324,0.0,31.49,-,-,-
223.7,4.8189989917014335,3.1269136401372153,0.0,31.5,-,-,-
223.74,4.826612463894756,3.123447232499534,0.0,31.51,-,-,-
-,-,-,-,-,720,-,-
223.78,4.83417905966273,3.119947324263024,0.0,31.52,-,-,-
223.83,4.841499131956258,3.116508533829402,0.0,31.52,-,-,-
-,-,-,-,-,720,-,-
223.86,4.84860532486744,3.1131178494415335,0.0,31.53,-,-,-
223.91,4.856030369965906,3.109519706323921,0.0,31.54,-,-,-
223.95,4.863926703325245,3.1056354189117514,0.0,31.55,-,-,-
-,-,-,-,-,720,-,-
223.99,4.871659673672222,3.1017742317563433,0.0,31.56,-,-,-
224.03,4.879095873481318,3.0980051918812745,0.0,31.57,-,-,-
-,-,-,-,-,720,-,-
224.07,4.886509405619992,3.09419175899115,0.0,31.57,-,-,-
224.11,4.893597034096086,3.0904925004411146,0.0,31.58,-,-,-
224.15,4.90121580254329,3.0864571619511016,0.0,31.59,-,-,-
-,-,-,-,-,720,-,-
224.2,4.9089677416545054,3.0822921638409744,0.0,31.6,-,-,-
224.23,4.916557251372356,3.0781561103018187,0.0,31.61,-,-,-
-,-,-,-,-,720,-,-
224.27,4.923853486445484,3.0741227887254166,0.0,31.62,-,-,-
224.31,4.9311254762329115,3.0700459156945077,0.0,31.63,-,-,-
224.36,4.938075867017217,3.066094832402462,0.0,31.63,-,-,-
-,-,-,-,-,720,-,-
224.4,4.945063475218035,3.0620663838814988,0.0,31.64,-,-,-
224.44,4.952661045012244,3.0576260345251374,0.0,31.65,-,-,-
-,-,-,-,-,720,-,-
224.48,4.9602319305542135,3.0531403393341567,0.0,31.66,-,-,-
224.52,4.967562347730096,3.0487380823693044,0.0,31.67,-,-,-
224.56,4.974683437691914,3.044403015249369,0.0,31.68,-,-,-
-,-,-,-,-,720,-,-
224.63,4.981645337152695,3.0401079480476003,0.0,31.68,-,-,-
224.68,4.988321372963949,3.035933590114201,0.0,31.69,-,-,-
224.73,4.995603802783109,3.0313188522761454,0.0,31.7,-,-,-
-,-,-,-,-,720,-,-
224.78,5.00300893338105,3.026564505836513,0.0,31.71,-,-,-
224.82,5.010021302785052,3.022002969242671,0.0,31.72,-,-,-
-,-,-,-,-,720,-,-
224.86,5.016982329622255,3.0174152863252917,0.0,31.73,-,-,-
224.9,5.02412292203037,3.0126473806521323,0.0,31.73,-,-,-
-,-,-,-,-,720,-,-
224.96,5.031412241881846,3.007717311145167,0.0,31.74,-,-,-
224.99,5.038671954994612,3.0027437475574654,0.0,31.75,-,-,-
225.04,5.045544845545881,2.997974647409066,0.0,31.76,-,-,-
-,-,-,-,-,720,-,-
225.08,5.052313361419864,2.993217872560101,0.0,31.77,-,-,-
225.12,5.058728034112268,2.9886520547186803,0.0,31.78,-,-,-
-,-,-,-,-,720,-,-
225.16,5.065115293527713,2.9840479657242045,0.0,31.78,-,-,-
225.2,5.071928920275148,2.979073638788415,0.0,31.79,-,-,-
225.24,5.079005580766233,2.9738428983499317,0.0,31.8,-,-,-
-,-,-,-,-,720,-,-
225.29,5.085925620422046,2.968664032856183,0.0,31.81,-,-,-
225.33,5.092570090584666,2.9636287825707734,0.0,31.82,-,-,-
-,-,-,-,-,720,-,-
225.36,5.099184336667944,2.9585538955839814,0.0,31.83,-,-,-
225.41,5.106037967119177,2.953229611560193,0.0,31.84,-,-,-
225.45,5.112955117338081,2.9477896848982525,0.0,31.84,-,-,-
-,-,-,-,-,720,-,-
225.49,5.119717267259131,2.942406291443777,0.0,31.85,-,-,-
225.53,5.1262082635147985,2.9371746858787735,0.0,31.86,-,-,-
-,-,-,-,-,720,-,-
225.58,5.1326678644433965,2.931904364728965,0.0,31.87,-,-,-
225.62,5.139095839129016,2.926595516396238,0.0,31.88,-,-,-
225.67,5.145229816279533,2.9214678155905047,0.0,31.89,-,-,-
-,-,-,-,-,720,-,-
225.72,5.151386611162664,2.9162573508691505,0.0,31.89,-,-,-
225.78,5.1580700952930165,2.9105327714860953,0.0,31.9,-,-,-
-,-,-,-,-,720,-,-
225.84,5.164531111648473,2.9049318653082263,0.0,31.91,-,-,-
225.89,5.170797531237069,2.8994332550548116,0.0,31.92,-,-,-
225.92,5.176706114529559,2.8941858698397507,0.0,31.93,-,-,-
-,-,-,-,-,720,-,-
225.96,5.182561879125318,2.8889223406711477,0.0,31.94,-,-,-
226.0,5.188528199072409,2.8834948080040417,0.0,31.94,-,-,-
-,-,-,-,-,720,-,-
226.05,5.195012363178372,2.8775453908203845,0.0,31.95,-,-,-
226.09,5.201305239227075,2.8717561930094897,0.0,31.96,-,-,-
226.13,5.207393425159203,2.866154951316805,0.0,31.97,-,-,-
-,-,-,-,-,720,-,-
226.17,5.21318786107772,2.860823964974683,0.0,31.98,-,-,-
226.21,5.218982296996112,2.8554929786326686,0.0,31.98,-,-,-
226.25,5.225190709725834,2.8497811261013943,0.0,31.99,-,-,-
-,-,-,-,-,720,-,-
226.29,5.231666843987512,2.8438229648956863,0.0,32.0,-,-,-
226.33,5.238142978249406,2.8378648036897824,0.0,32.01,-,-,-
-,-,-,-,-,720,-,-
226.37,5.244252234857957,2.832244176591873,0.0,32.02,-,-,-
226.42,5.2500466707764595,2.8269131902497424,0.0,32.03,-,-,-
-,-,-,-,-,720,-,-
226.45,5.256255083506191,2.821201337718444,0.0,32.04,-,-,-
226.49,5.262731217767843,2.8152431765127397,0.0,32.04,-,-,-
226.54,5.269207352029723,2.8092850153068176,0.0,32.05,-,-,-
-,-,-,-,-,720,-,-
226.58,5.275500047465054,2.803495621154774,0.0,32.06,-,-,-
226.62,5.281635332555162,2.7978510473807976,0.0,32.07,-,-,-
-,-,-,-,-,720,-,-
226.66,5.287770617645267,2.7922064736068184,0.0,32.08,-,-,-
226.7,5.294157511396191,2.786330415292621,0.0,32.09,-,-,-
226.74,5.300633645658057,2.780372254086686,0.0,32.1,-,-,-
-,-,-,-,-,720,-,-
226.79,5.307062680761952,2.7744574249619744,0.0,32.1,-,-,-
226.83,5.313197965852173,2.76881285118788,0.0,32.11,-,-,-
-,-,-,-,-,720,-,-
226.87,5.31933325094227,2.7631682774138926,0.0,32.12,-,-,-
226.92,5.325185029182797,2.757782705413446,0.0,32.13,-,-,-
226.97,5.32989709025338,2.753426985869495,0.0,32.14,-,-,-
-,-,-,-,-,720,-,-
227.02,5.333416747135928,2.7501385380878376,0.0,32.14,-,-,-
227.07,5.335748708365739,2.7479226992075936,0.0,32.14,-,-,-
227.11,5.33690826229565,2.7467959440390586,0.0,32.15,-,-,-
-,-,-,-,-,720,-,-
227.16,5.337051687983624,2.746653552083128,0.0,32.15,-,-,-
227.2,5.337051687983579,2.7466535520831736,0.0,32.15,-,-,-
-,-,-,-,-,720,-,-
227.24,5.337051687983649,2.746653552083097,0.0,32.15,-,-,-
227.29,5.337051687983716,2.746653552083021,0.0,32.15,-,-,-
-,-,-,-,-,720,-,-
227.32,5.337051687983842,2.7466535520828668,0.0,32.15,-,-,-
227.36,5.33705168798442,2.7466535520821242,0.0,32.15,-,-,-
227.41,5.337051687984526,2.7466535520819777,0.0,32.15,-,-,-
-,-,-,-,-,720,-,-
227.44,5.337051687984617,2.7466535520818405,0.0,32.15,-,-,-
227.48,5.337051687984661,2.7466535520817676,0.0,32.15,-,-,-
-,-,-,-,-,720,-,-
227.53,5.3370516879846965,2.746653552081706,0.0,32.15,-,-,-
227.57,5.3370516879847285,2.7466535520816424,0.0,32.15,-,-,-
227.61,5.3370773776345475,2.746594934507245,0.0,32.15,-,-,-
-,-,-,-,-,720,-,-
227.65,5.337558120655764,2.7454087246139682,0.0,32.15,-,-,-
227.69,5.338538210649139,2.742700820638642,0.0,32.15,-,-,-
-,-,-,-,-,720,-,-
227.74,5.339895838283672,2.738431792941571,0.0,32.15,-,-,-
227.77,5.34150693642726,2.7325695527265492,0.0,32.16,-,-,-
227.82,5.34324557363439,2.7250894656355267,0.0,32.17,-,-,-
-,-,-,-,-,720,-,-
227.86,5.344778589083018,2.7170907420828025,0.0,32.18,-,-,-
227.91,5.34578397729831,2.710429795358608,0.0,32.18,-,-,-
-,-,-,-,-,720,-,-
227.95,5.346348076634242,2.705324362284466,0.0,32.19,-,-,-
227.99,5.3465971819591145,2.7017965361798786,0.0,32.19,-,-,-
228.03,5.346660217151924,2.6997328000893304,0.0,32.19,-,-,-
-,-,-,-,-,720,-,-
228.07,5.34662337101018,2.6968363809369,0.0,32.2,-,-,-
228.11,5.346389244214012,2.692345935115111,0.0,32.2,-,-,-
-,-,-,-,-,720,-,-
228.14,5.345830420044684,2.6862751633826862,0.0,32.21,-,-,-
228.19,5.344837893225639,2.6787653882284186,0.0,32.21,-,-,-
228.23,5.34348660312867,2.6709441107619627,0.0,32.22,-,-,-
-,-,-,-,-,720,-,-
228.27,5.341655169697149,2.662395942943374,0.0,32.23,-,-,-
228.31,5.339470035000068,2.6538721608305673,0.0,32.24,-,-,-
-,-,-,-,-,720,-,-
228.35,5.336945787806278,2.6454425789157527,0.0,32.25,-,-,-
228.39,5.334086466372908,2.6371206827320393,0.0,32.26,-,-,-
228.43,5.330896645004473,2.628919785538431,0.0,32.27,-,-,-
-,-,-,-,-,720,-,-
228.48,5.327381426734731,2.6208530070209557,0.0,32.28,-,-,-
228.54,5.323546435162409,2.612933252303091,0.0,32.28,-,-,-
228.58,5.319397805456294,2.605173191303798,0.0,32.29,-,-,-
-,-,-,-,-,720,-,-
228.64,5.314942174538961,2.5975852384653355,0.0,32.3,-,-,-
228.69,5.310186670469369,2.5901815328935403,0.0,32.31,-,-,-
-,-,-,-,-,720,-,-
228.76,5.305388526018774,2.5833295551518733,0.0,32.32,-,-,-
228.8,5.300337196027044,2.576697984072736,0.0,32.33,-,-,-
-,-,-,-,-,720,-,-
228.85,5.295024714448539,2.5702737168661947,0.0,32.34,-,-,-
228.9,5.289459580120517,2.5640670309893445,0.0,32.34,-,-,-
228.94,5.283650696070731,2.558087855815558,0.0,32.35,-,-,-
-,-,-,-,-,720,-,-
228.99,5.277560259613386,2.5523024211194962,0.0,32.36,-,-,-
229.02,5.270943900711668,2.546501260027689,0.0,32.37,-,-,-
-,-,-,-,-,720,-,-
229.07,5.264100849620828,2.5409693230323103,0.0,32.38,-,-,-
229.11,5.257042053763496,2.5357154600530354,0.0,32.39,-,-,-
229.15,5.249778805708078,2.5307480761504983,0.0,32.4,-,-,-
-,-,-,-,-,720,-,-
229.19,5.242322725101554,2.5260751180789476,0.0,32.4,-,-,-
229.23,5.234685740082322,2.5217040615744404,0.0,32.41,-,-,-
-,-,-,-,-,720,-,-
229.27,5.2268800681972865,2.5176418993949454,0.0,32.42,-,-,-
229.32,5.218918196856336,2.5138951301334,0.0,32.43,-,-,-
229.35,5.2111284398333755,2.510601255490819,0.0,32.44,-,-,-
-,-,-,-,-,720,-,-
229.39,5.203178787259631,2.5076125368450604,0.0,32.45,-,-,-
229.44,5.194825638617357,2.5048458451581186,0.0,32.46,-,-,-
229.48,5.18636853344344,2.5024154033815593,0.0,32.47,-,-,-
-,-,-,-,-,720,-,-
229.52,5.177821001302552,2.5003250997039754,0.0,32.47,-,-,-
229.56,5.1696226590130525,2.4986640840990346,0.0,32.48,-,-,-
-,-,-,-,-,720,-,-
229.6,5.161329302738589,2.4973280779006237,0.0,32.49,-,-,-
229.65,5.152593004150654,2.496276050297585,0.0,32.5,-,-,-
-,-,-,-,-,720,-,-
229.69,5.143821623783778,2.495574222967867,0.0,32.51,-,-,-
229.73,5.135029193977506,2.4952237186857995,0.0,32.52,-,-,-
229.77,5.126664279846874,2.4952245719819017,0.0,32.53,-,-,-
-,-,-,-,-,720,-,-
229.83,5.117900282191532,2.495570955649097,0.0,32.53,-,-,-
229.88,5.10912608433136,2.496238488301735,0.0,32.54,-,-,-
229.93,5.100378878746552,2.497197611232115,0.0,32.55,-,-,-
-,-,-,-,-,720,-,-
229.99,5.09166498856829,2.4984233154180977,0.0,32.56,-,-,-
230.03,5.082991628527795,2.49990893259608,0.0,32.57,-,-,-
-,-,-,-,-,720,-,-
230.07,5.0743666673509304,2.501653685881536,0.0,32.58,-,-,-
230.11,5.06580111963923,2.503669702598926,0.0,32.59,-,-,-
-,-,-,-,-,720,-,-
230.15,5.057308899933678,2.5059751004999917,0.0,32.6,-,-,-
230.19,5.048895097457132,2.5085522857955533,0.0,32.61,-,-,-
230.23,5.040562579121891,2.511381308769163,0.0,32.61,-,-,-
-,-,-,-,-,720,-,-
230.27,5.032378032521418,2.514435035980637,0.0,32.62,-,-,-
230.32,5.024658321107079,2.517582068846681,0.0,32.63,-,-,-
-,-,-,-,-,720,-,-
230.35,5.016808249314047,2.521059475440617,0.0,32.64,-,-,-
230.39,5.008863423749578,2.524843040535701,0.0,32.65,-,-,-
230.44,5.001013439376284,2.5288197695187367,0.0,32.66,-,-,-
-,-,-,-,-,720,-,-
230.48,4.993305931782217,2.532931895615568,0.0,32.67,-,-,-
230.52,4.985806827059793,2.537113140984744,0.0,32.67,-,-,-
-,-,-,-,-,720,-,-
230.56,4.978188538137809,2.5415177284037185,0.0,32.68,-,-,-
230.61,4.970625860882881,2.546017188960122,0.0,32.69,-,-,-
230.64,4.963111746075624,2.5505972790847298,0.0,32.7,-,-,-
-,-,-,-,-,720,-,-
230.69,4.9556538297404025,2.555268305125257,0.0,32.71,-,-,-
230.72,4.948259757603886,2.5600397049073322,0.0,32.72,-,-,-
-,-,-,-,-,720,-,-
230.77,4.940945143531185,2.564931984055999,0.0,32.73,-,-,-
230.81,4.933719215554445,2.5699543230128925,0.0,32.74,-,-,-
230.85,4.926861276157517,2.5749047045477917,0.0,32.74,-,-,-
-,-,-,-,-,720,-,-
230.9,4.920065926444253,2.5799998366252557,0.0,32.75,-,-,-
230.94,4.913120581841507,2.5854035494288654,0.0,32.76,-,-,-
-,-,-,-,-,720,-,-
230.99,4.906273274818401,2.590930963856536,0.0,32.77,-,-,-
231.03,4.8995262083025,2.596580301618854,0.0,32.78,-,-,-
231.08,4.892877474923781,2.6023450815603053,0.0,32.79,-,-,-
-,-,-,-,-,720,-,-
231.13,4.886312514289052,2.608205135365994,0.0,32.8,-,-,-
231.17,4.879815811920949,2.6141407964553363,0.0,32.81,-,-,-
-,-,-,-,-,720,-,-
231.22,4.873388011502485,2.620151003244859,0.0,32.81,-,-,-
231.26,4.867197715243666,2.6260497277171706,0.0,32.82,-,-,-
231.32,4.860886276776234,2.632140910385122,0.0,32.83,-,-,-
-,-,-,-,-,720,-,-
231.36,4.854573944614047,2.638272340434284,0.0,32.84,-,-,-
231.41,4.84828143577437,2.644424103502466,0.0,32.85,-,-,-
231.45,4.842023447554064,2.6506109728784506,0.0,32.86,-,-,-
-,-,-,-,-,720,-,-
231.48,4.835847696414673,2.6567897727682057,0.0,32.87,-,-,-
231.53,4.829944644916927,2.6627670567668096,0.0,32.88,-,-,-
-,-,-,-,-,720,-,-
231.57,4.8237913728359825,2.669058095320806,0.0,32.88,-,-,-
231.61,4.817649843986911,2.675360604477049,0.0,32.89,-,-,-
-,-,-,-,-,720,-,-
231.64,4.811511388173096,2.68166610592288,0.0,32.9,-,-,-
231.69,4.805391122335579,2.687989255090083,0.0,32.91,-,-,-
231.73,4.799305637805341,2.6943458774066844,0.0,32.92,-,-,-
-,-,-,-,-,720,-,-
231.77,4.7932578577522404,2.7007383845301174,0.0,32.93,-,-,-
231.84,4.7872377111007625,2.7071569344668465,0.0,32.94,-,-,-
231.89,4.7812260320917,2.713583419912832,0.0,32.95,-,-,-
-,-,-,-,-,720,-,-
231.97,4.775214547900155,2.720010087614519,0.0,32.95,-,-,-
232.0,4.769436619936211,2.726187068513963,0.0,32.96,-,-,-
-,-,-,-,-,720,-,-
232.05,4.763741529649527,2.732275490547074,0.0,32.97,-,-,-
232.1,4.75781041752977,2.738611291266231,0.0,32.98,-,-,-
-,-,-,-,-,720,-,-
232.14,4.751777993842486,2.745018297881616,0.0,32.99,-,-,-
232.18,4.7457116598505085,2.7513932027152035,0.0,33.0,-,-,-
232.22,4.739621608310766,2.757745465426611,0.0,33.01,-,-,-
-,-,-,-,-,720,-,-
232.27,4.733528133244746,2.764094445910871,0.0,33.02,-,-,-
232.31,4.727558800947197,2.7703454302934034,0.0,33.02,-,-,-
-,-,-,-,-,720,-,-
232.35,4.721644938582635,2.7765701734674844,0.0,33.03,-,-,-
232.4,4.715580269571039,2.782946674002974,0.0,33.04,-,-,-
232.43,4.709491888814995,2.7893005263389927,0.0,33.05,-,-,-
-,-,-,-,-,720,-,-
232.47,4.703411418133003,2.7955731132452266,0.0,33.06,-,-,-
232.52,4.69757298098712,2.8015241955734353,0.0,33.07,-,-,-
-,-,-,-,-,720,-,-
232.56,4.691874927119796,2.8072636136758615,0.0,33.08,-,-,-
232.6,4.68589489911645,2.813214134913409,0.0,33.08,-,-,-
232.64,4.6796204279203275,2.819384287297684,0.0,33.09,-,-,-
-,-,-,-,-,720,-,-
232.69,4.673421719937826,2.825407875595683,0.0,33.1,-,-,-
232.72,4.667408011947332,2.831181786348943,0.0,33.11,-,-,-
-,-,-,-,-,720,-,-
232.76,4.661359889742275,2.83691963847072,0.0,33.12,-,-,-
232.81,4.655527181100691,2.8423875906594054,0.0,33.13,-,-,-
232.85,4.6492018174527905,2.8482458637927026,0.0,33.13,-,-,-
-,-,-,-,-,720,-,-
232.89,4.642710008745586,2.8541869229358303,0.0,33.14,-,-,-
232.93,4.6361760854706215,2.8600816133378384,0.0,33.15,-,-,-
-,-,-,-,-,720,-,-
232.98,4.629582750927207,2.865909739035642,0.0,33.16,-,-,-
233.01,4.622912287915943,2.871649380300962,0.0,33.17,-,-,-
233.06,4.616148404433337,2.8772785769162974,0.0,33.18,-,-,-
-,-,-,-,-,720,-,-
233.1,4.609284910051547,2.882785878305734,0.0,33.19,-,-,-
233.15,4.602448189981412,2.888074080988864,0.0,33.2,-,-,-
-,-,-,-,-,720,-,-
233.2,4.595562510254779,2.893203081536584,0.0,33.2,-,-,-
233.23,4.58841274256008,2.8983332614190234,0.0,33.21,-,-,-
233.27,4.581172110690242,2.9033343786790895,0.0,33.22,-,-,-
-,-,-,-,-,720,-,-
233.32,4.574204957631862,2.9079645024155165,0.0,33.23,-,-,-
233.37,4.567179895528875,2.9124533302428066,0.0,33.24,-,-,-
-,-,-,-,-,720,-,-
233.42,4.56007545240453,2.916815435320485,0.0,33.25,-,-,-
233.46,4.553109141152735,2.9209236812220505,0.0,33.26,-,-,-
233.5,4.546255946827385,2.9248001446117025,0.0,33.26,-,-,-
-,-,-,-,-,720,-,-
233.54,4.539390806565208,2.928522965379115,0.0,33.27,-,-,-
233.58,4.532472394556389,2.932113031865324,0.0,33.28,-,-,-
-,-,-,-,-,720,-,-
233.62,4.524610545145843,2.9360174389712688,0.0,33.29,-,-,-
233.66,4.516660218296077,2.939789736242744,0.0,33.3,-,-,-
233.71,4.508643510870203,2.9434188305885023,0.0,33.31,-,-,-
-,-,-,-,-,720,-,-
233.75,4.5007071807219825,2.9468423511029713,0.0,33.31,-,-,-
233.79,4.493224976573648,2.9499121716065533,0.0,33.32,-,-,-
233.83,4.485887872316071,2.952768767830327,0.0,33.33,-,-,-
-,-,-,-,-,720,-,-
233.87,4.477972334326462,2.955686303766427,0.0,33.34,-,-,-
233.91,4.4700731848066395,2.958439974845988,0.0,33.35,-,-,-
-,-,-,-,-,720,-,-
233.95,4.462092108843586,2.961061933793067,0.0,33.35,-,-,-
234.0,4.45392249995171,2.9635859440709686,0.0,33.36,-,-,-
-,-,-,-,-,720,-,-
234.04,4.445674405467698,2.9659709323923726,0.0,33.37,-,-,-
234.08,4.437178620521586,2.968264305862147,0.0,33.38,-,-,-
234.12,4.429002399633624,2.9703145530251915,0.0,33.39,-,-,-
-,-,-,-,-,720,-,-
234.16,4.4204298266938755,2.9723017412176107,0.0,33.4,-,-,-
234.2,4.411822990775674,2.974134853107098,0.0,33.41,-,-,-
-,-,-,-,-,720,-,-
234.24,4.403520421809604,2.975748841544384,0.0,33.42,-,-,-
