Time (s),X Position,Y Position,Z Position,Speed (m/s),Acceleration (m/s²),Obstacle Distance (m),Rotation Angle (deg),LiDAR Points
1742215541.88,3.562185791791397,-4.835655068874023,0.0,0.22,1.51,0.82,93.16,720
1742215541.92,3.5617274000557773,-4.82686702891919,0.0,0.19,-0.81,0.82,92.81,720
1742215541.97,3.5613215594286545,-4.81807640535617,0.0,0.21,0.5,0.82,92.47,720
1742215542.01,3.5609856600102465,-4.809717690602475,0.0,0.22,0.22,0.82,92.13,720
1742215542.06,3.5606860100214828,-4.8009514550756265,0.0,0.17,-0.87,0.82,91.79,720
1742215542.09,3.5604420203812412,-4.792311543867083,0.0,0.25,2.2,0.8,91.44,720
1742215542.13,3.560251594801344,-4.783727563289737,0.0,0.23,-0.49,0.8,91.1,720
1742215542.18,3.5601086897465484,-4.774928736812419,0.0,0.18,-0.98,0.82,90.76,720
1742215542.22,3.5600206200083075,-4.7663784662859765,0.0,0.21,0.74,0.82,90.42,720
1742215542.26,3.5599849213619317,-4.7580417130339585,0.0,0.2,-0.26,0.82,90.07,720
1742215542.3,3.559999068065554,-4.749704895352788,0.0,0.21,0.19,0.81,89.73,720
1742215542.34,3.560064559935474,-4.741211686907967,0.0,0.2,-0.12,0.81,89.39,720
1742215542.38,3.560184718157041,-4.732412520400021,0.0,0.22,0.34,0.81,89.05,720
1742215542.44,3.560357483670902,-4.723614229581991,0.0,0.16,-1.01,0.81,88.7,720
1742215542.47,3.5605828503010817,-4.714817128973067,0.0,0.25,2.63,0.81,88.36,720
1742215542.52,3.560855564660211,-4.706178076738134,0.0,0.19,-1.38,0.81,88.02,720
1742215542.56,3.561168710483725,-4.697847130281001,0.0,0.19,-0.01,0.81,87.68,720
1742215542.6,3.561531660703732,-4.68951820500122,0.0,0.22,0.75,0.81,87.33,720
1742215542.64,3.5619570748008647,-4.68094265794588,0.0,0.22,-0.05,0.82,86.99,720
1742215542.69,3.5624452885716162,-4.6721562242810535,0.0,0.18,-0.66,0.82,86.65,720
1742215542.73,3.562976104804874,-4.663529183608556,0.0,0.21,0.67,0.84,86.31,720
1742215542.77,3.56353812506789,-4.655211319555669,0.0,0.2,-0.18,0.84,85.96,720
1742215542.81,3.564149867060513,-4.646896964444607,0.0,0.18,-0.44,0.82,85.62,720
1742215542.85,3.5647912012132923,-4.6388348661735,0.0,0.2,0.26,0.82,85.28,720
1742215542.89,3.5655269550493256,-4.6302448571122055,0.0,0.22,0.57,0.82,84.94,720
1742215542.94,3.5663239961919935,-4.621545305650925,0.0,0.2,-0.43,0.83,84.59,720
1742215542.98,3.5671343886570694,-4.613247957084436,0.0,0.19,-0.11,0.83,84.25,720
1742215543.02,3.5679943757520833,-4.604955602088731,0.0,0.23,0.82,0.83,83.91,720
1742215543.06,3.5689414817703233,-4.596328711518361,0.0,0.22,-0.17,0.83,83.57,720
1742215543.1,3.569953846478835,-4.5875871506200685,0.0,0.19,-0.66,0.83,83.22,720
1742215543.14,3.571018458113608,-4.578851798806393,0.0,0.25,1.79,0.83,82.88,720
1742215543.18,3.572135278617217,-4.570122968346148,0.0,0.21,-0.91,0.83,82.54,720
1742215543.23,3.573304268065891,-4.561400971274992,0.0,0.17,-0.76,0.82,82.19,720
1742215543.28,3.5745253846709453,-4.552686119384257,0.0,0.2,0.52,0.82,81.85,720
1742215543.31,3.5757488657260743,-4.544316984198842,0.0,0.22,0.51,0.82,81.51,720
1742215543.37,3.5770043544519976,-4.53607523212556,0.0,0.17,-1.04,0.84,81.17,720
1742215543.4,3.57829893007651,-4.52790432103486,0.0,0.24,2.24,0.84,80.82,720
1742215543.44,3.579521883170665,-4.520472493012769,0.0,0.18,-1.39,0.83,80.48,720
1742215543.48,3.5807690919223725,-4.513167685899507,0.0,0.17,-0.25,0.83,80.14,720
1742215543.53,3.582071154837083,-4.505807454128002,0.0,0.15,-0.47,0.83,79.8,720
1742215543.57,3.583601130817114,-4.497403274456884,0.0,0.25,2.93,0.84,79.56,720
1742215543.6,3.585219936334858,-4.488753462724758,0.0,0.23,-0.44,0.84,79.23,720
1742215543.65,3.5868870017884937,-4.480112817545278,0.0,0.2,-0.86,0.84,78.96,720
1742215543.69,3.588532775019101,-4.471721958464778,0.0,0.19,-0.2,0.84,78.87,720
1742215543.73,3.590141498529601,-4.463541802910441,0.0,0.21,0.71,0.84,78.87,720
1742215543.78,3.591750222040099,-4.45536164735611,0.0,0.17,-0.88,0.85,78.87,720
1742215543.82,3.5933897208568695,-4.447027912421507,0.0,0.22,1.15,0.85,78.85,720
1742215543.87,3.5951027352132203,-4.438396254726923,0.0,0.2,-0.39,0.85,78.67,720
1742215543.91,3.596850538067794,-4.429771575668676,0.0,0.19,-0.13,0.85,78.45,720
1742215543.95,3.598617767199647,-4.4211508508091395,0.0,0.22,0.6,0.85,78.4,720
1742215543.99,3.6003550586987636,-4.412683877568814,0.0,0.22,0.12,0.85,78.4,720
1742215544.04,3.602030739314525,-4.4045171750090155,0.0,0.19,-0.78,0.85,78.4,720
1742215544.08,3.603706419930287,-4.396350472449217,0.0,0.21,0.64,0.87,78.4,720
1742215544.11,3.605450820377335,-4.387848852592644,0.0,0.23,0.55,0.87,78.4,720
1742215544.16,3.607219594360564,-4.37922844433541,0.0,0.19,-0.86,0.87,78.4,720
1742215544.2,3.6089883683438897,-4.370608036077702,0.0,0.21,0.37,0.88,78.4,720
1742215544.24,3.610757142327218,-4.361987627819989,0.0,0.22,0.2,0.88,78.4,720
1742215544.29,3.6125259163105365,-4.3533672195623385,0.0,0.2,-0.46,0.88,78.4,720
1742215544.33,3.6142946902938564,-4.344746811304688,0.0,0.21,0.34,0.87,78.4,720
1742215544.37,3.6159948489788323,-4.336461341796673,0.0,0.21,0.01,0.87,78.4,720
1742215544.41,3.617679936049601,-4.328296577326986,0.0,0.18,-0.61,0.87,78.25,720
1742215544.45,3.619430459416665,-4.31998546423299,0.0,0.2,0.48,0.87,77.96,720
1742215544.5,3.621278602325637,-4.311381725259676,0.0,0.22,0.37,0.88,77.82,720
1742215544.54,3.6231365459322284,-4.302780094866755,0.0,0.2,-0.51,0.88,77.81,720
1742215544.58,3.6249810865225998,-4.294241045390884,0.0,0.21,0.39,0.88,77.81,720
1742215544.63,3.6267413479303516,-4.286092154913933,0.0,0.18,-0.59,0.88,77.81,720
1742215544.66,3.6285346809159935,-4.2777901640707885,0.0,0.25,2.06,0.88,77.81,720
1742215544.71,3.63039273462406,-4.269188557456729,0.0,0.18,-1.49,0.9,77.81,720
1742215544.75,3.6322507883322213,-4.26058695084219,0.0,0.23,1.28,0.9,77.81,720
1742215544.79,3.634108842040384,-4.251985344227644,0.0,0.18,-0.96,0.9,77.81,720
1742215544.84,3.6359668957485365,-4.243383737613165,0.0,0.21,0.6,0.91,77.81,720
1742215544.88,3.6377723194187404,-4.235025774592289,0.0,0.22,0.22,0.91,77.81,720
1742215544.92,3.6395325808264514,-4.2268768841154944,0.0,0.2,-0.43,0.91,77.81,720
1742215544.96,3.641292842234166,-4.2187279936387,0.0,0.19,-0.21,0.91,77.81,720
1742215545.01,3.6431252921399917,-4.210244916340457,0.0,0.18,-0.19,0.91,77.81,720
1742215545.05,3.6449833458480714,-4.201643309726387,0.0,0.21,0.57,0.92,77.81,720
1742215545.09,3.6468413995562536,-4.193041703111852,0.0,0.25,1.38,0.92,77.81,720
1742215545.13,3.6486994532644417,-4.1844400964973145,0.0,0.19,-1.45,0.92,77.81,720
1742215545.17,3.6505575069726217,-4.175838489882844,0.0,0.22,0.98,0.92,77.81,720
1742215545.21,3.652323813722672,-4.167661613317054,0.0,0.23,0.14,0.92,77.81,720
1742215545.25,3.654084075130412,-4.1595127228402635,0.0,0.2,-0.73,0.94,77.81,720
1742215545.3,3.6558774081160803,-4.151210731997124,0.0,0.19,-0.18,0.94,77.81,720
1742215545.33,3.657735461824188,-4.14260912538307,0.0,0.22,0.83,0.94,77.81,720
1742215545.38,3.659593515532399,-4.134007518768548,0.0,0.2,-0.61,0.95,77.81,720
1742215545.42,3.6614515692406187,-4.125405912153994,0.0,0.21,0.3,0.95,77.81,720
1742215545.47,3.663296109831017,-4.116866862678213,0.0,0.18,-0.57,0.96,77.81,720
1742215545.51,3.665056371238807,-4.108717972201278,0.0,0.23,1.34,0.96,77.81,720
1742215545.55,3.666744444148523,-4.100903268545638,0.0,0.2,-0.67,0.97,77.81,720
1742215545.59,3.6684865695295628,-4.092838336334818,0.0,0.19,-0.4,0.97,77.81,720
1742215545.64,3.6703446232375456,-4.084236729721428,0.0,0.19,0.18,0.97,77.81,720
1742215545.67,3.6721891638279254,-4.075697680245775,0.0,0.23,0.97,0.98,77.81,720
1742215545.71,3.6739494252357336,-4.067548789768816,0.0,0.23,0.11,0.98,77.81,720
1742215545.76,3.6757096866435095,-4.059399899292024,0.0,0.16,-1.45,0.98,77.81,720
1742215545.8,3.677469948051286,-4.0512510088152425,0.0,0.25,2.71,0.98,77.81,720
1742215545.84,3.679302397957174,-4.042767931517015,0.0,0.2,-1.05,0.98,77.81,720
1742215545.88,3.6811604516653107,-4.034166324902966,0.0,0.24,1.01,0.98,77.81,720
1742215545.92,3.683018505373551,-4.025564718288437,0.0,0.21,-0.72,0.98,77.81,720
1742215545.96,3.6848765590817907,-4.01696311167393,0.0,0.22,0.31,0.97,77.81,720
1742215546.0,3.686734612790025,-4.008361505059469,0.0,0.19,-0.68,0.97,77.81,720
1742215546.04,3.688592666498262,-3.999759898445008,0.0,0.21,0.51,0.97,77.81,720
1742215546.09,3.690450720206505,-3.991158291830538,0.0,0.18,-0.59,0.95,77.81,720
1742215546.13,3.692308773914753,-3.9825566852160668,0.0,0.26,2.18,0.95,77.81,720
1742215546.18,3.694166827623004,-3.973955078601599,0.0,0.17,-1.71,0.94,77.81,720
1742215546.22,3.69602488133126,-3.9653534719871293,0.0,0.22,1.37,0.94,77.81,720
1742215546.26,3.6978829350395177,-3.956751865372671,0.0,0.23,0.06,0.94,77.81,720
1742215546.3,3.6997274756299707,-3.948212815896902,0.0,0.23,0.2,0.93,77.81,720
1742215546.33,3.7014877370378176,-3.940063925419976,0.0,0.21,-0.53,0.93,77.81,720
1742215546.38,3.703247998445634,-3.9319150349432035,0.0,0.2,-0.28,0.91,77.81,720
1742215546.42,3.7050804483515636,-3.9234319576449774,0.0,0.18,-0.4,0.91,77.81,720
1742215546.47,3.7069385020597383,-3.9148303510309406,0.0,0.18,-0.0,0.91,77.81,720
1742215546.51,3.7087965557680125,-3.906228744416431,0.0,0.22,1.07,0.91,77.81,720
1742215546.55,3.7106546094762876,-3.897627137801918,0.0,0.21,-0.29,0.91,77.81,720
1742215546.6,3.7125126631845506,-3.889025531187463,0.0,0.2,-0.17,0.91,77.81,720
1742215546.65,3.714298528394771,-3.880758111394147,0.0,0.17,-0.72,0.91,77.81,720
1742215546.69,3.7160587898025845,-3.8726092209173744,0.0,0.22,1.47,0.91,77.81,720
1742215546.73,3.7178325643282446,-3.8643977733017247,0.0,0.2,-0.62,0.89,77.81,720
1742215546.78,3.719690618036399,-3.855796166687749,0.0,0.18,-0.37,0.89,77.81,720
1742215546.82,3.721548671744662,-3.8471945600732376,0.0,0.22,0.95,0.88,77.81,720
1742215546.86,3.723373653875036,-3.838746053824906,0.0,0.2,-0.32,0.88,77.81,720
1742215546.89,3.725219607743723,-3.8301711291302905,0.0,0.26,1.79,0.88,77.92,720
1742215546.95,3.727041530303058,-3.8215618064489476,0.0,0.17,-1.77,0.87,78.2,720
1742215546.98,3.728825196929709,-3.8129444712392466,0.0,0.24,1.97,0.87,78.38,720
1742215547.03,3.7305945226057307,-3.804324176249035,0.0,0.19,-1.14,0.86,78.4,720
1742215547.07,3.7323632965891442,-3.7957037679913976,0.0,0.21,0.53,0.86,78.4,720
1742215547.12,3.7340819694148446,-3.787327535890659,0.0,0.19,-0.51,0.86,78.4,720
1742215547.16,3.7356703115259577,-3.7795864917669215,0.0,0.19,0.1,0.86,78.4,720
1742215547.2,3.7372528987742513,-3.7718734949049892,0.0,0.19,-0.09,0.86,78.4,720
1742215547.24,3.7388354860225466,-3.7641604980430574,0.0,0.17,-0.29,0.85,78.4,720
1742215547.29,3.740492379161814,-3.756077625169977,0.0,0.2,0.59,0.85,78.45,720
1742215547.32,3.7422401820163262,-3.747452946112921,0.0,0.23,0.82,0.85,78.67,720
1742215547.37,3.7439531963729507,-3.738821288417788,0.0,0.21,-0.46,0.85,78.85,720
1742215547.4,3.7456518460139048,-3.730186788521193,0.0,0.24,0.89,0.85,78.87,720
1742215547.44,3.747349943052879,-3.7215521798804394,0.0,0.22,-0.61,0.83,78.87,720
1742215547.49,3.7490447241493627,-3.712916920457877,0.0,0.18,-0.74,0.83,78.95,720
1742215547.53,3.750714627422751,-3.7042768225203746,0.0,0.22,0.81,0.83,79.2,720
1742215547.57,3.752308524070568,-3.695781700972347,0.0,0.2,-0.32,0.82,79.55,720
1742215547.61,3.7537965944612215,-3.687578751765455,0.0,0.2,0.04,0.82,79.89,720
1742215547.65,3.7552355935449744,-3.679367052135334,0.0,0.21,0.16,0.82,80.23,720
1742215547.7,3.756682216675166,-3.670809743431337,0.0,0.19,-0.42,0.82,80.57,720
1742215547.74,3.75809740412852,-3.6621242950431045,0.0,0.23,1.11,0.82,80.92,720
1742215547.78,3.759460636757726,-3.653430540615931,0.0,0.21,-0.52,0.81,81.26,720
1742215547.82,3.760771865830269,-3.644728790932065,0.0,0.22,0.28,0.81,81.6,720
1742215547.86,3.7620310444727103,-3.636019357059145,0.0,0.19,-0.71,0.8,81.94,720
1742215547.9,3.763238127672311,-3.6273025503393885,0.0,0.22,0.65,0.8,82.29,720
1742215547.95,3.764336111311894,-3.6190094584743635,0.0,0.19,-0.7,0.8,82.63,720
1742215547.99,3.765372967548255,-3.610801861795397,0.0,0.2,0.37,0.79,82.97,720
1742215548.04,3.766312929244455,-3.602984497129415,0.0,0.17,-0.66,0.79,83.31,720
1742215548.08,3.7672061348064894,-3.5951616522419876,0.0,0.19,0.55,0.79,83.66,720
1742215548.12,3.7680525523043307,-3.587333606781701,0.0,0.2,0.11,0.79,84.0,720
1742215548.16,3.7688080919846936,-3.5799329267814985,0.0,0.17,-0.69,0.79,84.34,720
1742215548.2,3.7695165647100004,-3.572556355557061,0.0,0.19,0.48,0.79,84.69,720
1742215548.24,3.770158905340352,-3.5654239691777416,0.0,0.19,0.13,0.79,85.03,720
1742215548.28,3.770740357758948,-3.558500985916685,0.0,0.15,-0.84,0.79,85.37,720
1742215548.33,3.7712804078788253,-3.551574649943317,0.0,0.15,-0.12,0.79,85.71,720
1742215548.37,3.7718242073267207,-3.544006805419356,0.0,0.22,2.11,0.79,86.06,720
1742215548.42,3.7723898578102175,-3.5354326140491303,0.0,0.17,-0.97,0.8,86.4,720
1742215548.46,3.7728887377870315,-3.5271107243629256,0.0,0.19,0.33,0.8,86.74,720
1742215548.51,3.7733378530029698,-3.5187860006617337,0.0,0.19,0.02,0.78,87.08,720
1742215548.54,3.773725579628701,-3.510707733143747,0.0,0.22,0.96,0.78,87.43,720
1742215548.59,3.774037550087611,-3.5032751306986523,0.0,0.17,-1.17,0.78,87.77,720
1742215548.63,3.7743039782857917,-3.4958694063824702,0.0,0.18,0.35,0.78,88.11,720
1742215548.68,3.774531496647157,-3.4882702967247368,0.0,0.16,-0.51,0.78,88.45,720
1742215548.72,3.7747315828343497,-3.479935868448613,0.0,0.2,1.05,0.78,88.8,720
1742215548.75,3.7748818346341353,-3.471600392842803,0.0,0.22,0.53,0.79,89.14,720
1742215548.8,3.7749753035253226,-3.4639041297214463,0.0,0.16,-1.33,0.79,89.48,720
1742215548.84,3.7750177445769144,-3.4567648993289883,0.0,0.17,0.3,0.77,89.85,720
1742215548.89,3.7750030091932727,-3.448308520664307,0.0,0.21,0.87,0.77,90.37,720
1742215548.93,3.774893715306221,-3.4395092556503237,0.0,0.2,-0.13,0.77,91.08,720
1742215548.97,3.774661432510588,-3.4307124109147766,0.0,0.22,0.39,0.77,91.97,720
1742215549.01,3.7742802161487865,-3.4219207894308523,0.0,0.23,0.39,0.77,93.0,720
1742215549.05,3.7737519345406763,-3.4132936956283992,0.0,0.21,-0.61,0.76,94.02,720
1742215549.1,3.77307963899604,-3.4048269825379136,0.0,0.19,-0.4,0.76,95.03,720
1742215549.14,3.7722413298039483,-3.3960670832780604,0.0,0.19,0.13,0.76,95.87,720
1742215549.19,3.771286130405202,-3.387319134612115,0.0,0.19,-0.1,0.76,96.59,720
1742215549.23,3.7702309019036315,-3.3786471549468757,0.0,0.21,0.52,0.76,97.29,720
1742215549.28,3.769184435800066,-3.3707855822918353,0.0,0.16,-0.98,0.76,97.85,720
1742215549.32,3.76808108341002,-3.3629896035246314,0.0,0.2,0.89,0.76,98.24,720
1742215549.36,3.766929743024374,-3.3552005641984115,0.0,0.22,0.51,0.75,98.58,720
1742215549.4,3.7657841213724783,-3.347756423344777,0.0,0.17,-0.99,0.75,98.92,720
1742215549.44,3.7644612068458785,-3.3395337635685984,0.0,0.19,0.42,0.75,99.37,720
1742215549.48,3.7629818328801012,-3.330859049939726,0.0,0.25,1.52,0.74,100.01,720
1742215549.53,3.7613924268115606,-3.322203851054373,0.0,0.18,-1.3,0.74,100.83,720
1742215549.57,3.7596658758014416,-3.313574999692462,0.0,0.2,0.5,0.74,101.82,720
1742215549.61,3.757859849417431,-3.305312077763019,0.0,0.24,0.86,0.74,102.85,720
1742215549.65,3.7559331881636835,-3.297201032871874,0.0,0.19,-1.02,0.74,103.88,720
1742215549.69,3.7538613581039093,-3.2891258490958672,0.0,0.22,0.63,0.75,104.9,720
1742215549.73,3.751577798603731,-3.2808490992557413,0.0,0.19,-0.64,0.75,105.93,720
1742215549.77,3.749086559216842,-3.272409214775478,0.0,0.23,1.29,0.73,106.96,720
1742215549.82,3.7465477305186723,-3.2643412559907676,0.0,0.16,-1.38,0.73,107.99,720
1742215549.86,3.7440852395494204,-3.256967334736269,0.0,0.19,0.72,0.73,108.94,720
1742215549.9,3.7416309238962087,-3.249975095794922,0.0,0.2,0.09,0.73,109.71,720
1742215549.95,3.739007993722988,-3.2427784230266306,0.0,0.15,-0.84,0.73,110.3,720
1742215549.99,3.736248396453162,-3.2354041931486797,0.0,0.23,2.07,0.73,110.71,720
1742215550.03,3.7332413874672934,-3.2275221036493478,0.0,0.2,-0.6,0.73,111.05,720
1742215550.08,3.7300794863289535,-3.219378403544235,0.0,0.18,-0.34,0.73,111.39,720
1742215550.11,3.7270155084724474,-3.211625032091987,0.0,0.22,0.97,0.72,111.73,720
1742215550.15,3.723905228657457,-3.203890118475722,0.0,0.22,-0.13,0.72,112.08,720
1742215550.19,3.7207487580692833,-3.1961739392006785,0.0,0.21,-0.22,0.69,112.42,720
1742215550.24,3.717642269326717,-3.1887067800540487,0.0,0.17,-0.74,0.69,112.76,720
1742215550.29,3.7145742302367797,-3.181455445387131,0.0,0.17,0.0,0.69,113.1,720
1742215550.32,3.711167067487118,-3.1735357969492233,0.0,0.23,1.6,0.71,113.45,720
1742215550.37,3.707704444379076,-3.165616337507638,0.0,0.19,-0.83,0.71,113.79,720
1742215550.41,3.7043187453555246,-3.15799795373532,0.0,0.22,0.68,0.7,114.13,720
1742215550.45,3.7008875572032967,-3.1503999489286247,0.0,0.21,-0.31,0.7,114.47,720
1742215550.5,3.6975538089545474,-3.143133236202298,0.0,0.15,-1.06,0.7,114.82,720
1742215550.53,3.69420049280632,-3.1359386610062856,0.0,0.22,1.86,0.69,115.16,720
1742215550.57,3.690566741508797,-3.12826176496994,0.0,0.21,-0.16,0.69,115.5,720
1742215550.62,3.686954839607917,-3.1207479847071338,0.0,0.18,-0.77,0.69,115.85,720
1742215550.67,3.6832980780365716,-3.1132559339872197,0.0,0.19,0.28,0.69,116.19,720
1742215550.7,3.6795965875156234,-3.1057858806338703,0.0,0.24,1.54,0.69,116.53,720
1742215550.75,3.675821605826812,-3.098280985597391,0.0,0.16,-1.55,0.69,116.87,720
1742215550.79,3.671820469856721,-3.090443212943107,0.0,0.22,1.52,0.69,117.22,720
1742215550.84,3.667772544051116,-3.0826295028183552,0.0,0.2,-0.57,0.68,117.56,720
1742215550.88,3.663677973114295,-3.0748401345458283,0.0,0.2,0.18,0.68,117.9,720
1742215550.92,3.659698016646279,-3.0673769397770143,0.0,0.2,-0.15,0.68,118.24,720
1742215550.97,3.65570039822772,-3.0599882333111315,0.0,0.2,-0.04,0.67,118.59,720
1742215551.01,3.651466776770247,-3.052273557777685,0.0,0.21,0.34,0.67,118.93,720
1742215551.05,3.6471871056194796,-3.0445843325837725,0.0,0.21,0.12,0.67,119.27,720
1742215551.09,3.6429843504256323,-3.0371377406695412,0.0,0.22,0.16,0.68,119.61,720
1742215551.13,3.638843109438552,-3.029902213579859,0.0,0.2,-0.56,0.68,119.96,720
1742215551.18,3.634737556168614,-3.02282689883651,0.0,0.17,-0.64,0.67,120.3,720
1742215551.22,3.630744950789282,-3.016040602306431,0.0,0.2,0.83,0.67,120.64,720
1742215551.26,3.6267118421051614,-3.009278298508811,0.0,0.19,-0.3,0.67,120.98,720
1742215551.3,3.6225387152770616,-3.0023761192637823,0.0,0.2,0.47,0.65,121.33,720
1742215551.34,3.6179410714406504,-2.994872690689263,0.0,0.2,0.02,0.65,121.67,720
1742215551.38,3.6133819855361065,-2.9875295065805862,0.0,0.25,1.21,0.66,121.99,720
1742215551.43,3.6090863579060537,-2.980677027235478,0.0,0.17,-1.64,0.66,122.15,720
1742215551.47,3.6048954135617515,-2.9740113773568484,0.0,0.17,0.08,0.67,122.16,720
1742215551.51,3.6004019944935233,-2.9668714318242104,0.0,0.24,1.81,0.67,122.23,720
1742215551.56,3.595693485160361,-2.9594370650613393,0.0,0.18,-1.17,0.67,122.49,720
1742215551.6,3.59097902870862,-2.9520823811488137,0.0,0.22,1.14,0.65,122.83,720
1742215551.65,3.586445941294696,-2.945085668632197,0.0,0.17,-1.07,0.65,123.02,720
1742215551.68,3.581899807689939,-2.9380974210706867,0.0,0.25,2.37,0.65,123.05,720
1742215551.72,3.577352951402276,-2.9311096435895343,0.0,0.18,-1.48,0.64,123.05,720
1742215551.76,3.573043082775419,-2.9244860775403683,0.0,0.21,0.75,0.64,123.05,720
1742215551.81,3.5687488296148846,-2.9178865099193594,0.0,0.15,-1.14,0.65,123.05,720
1742215551.86,3.564454576454354,-2.91128694229836,0.0,0.19,0.86,0.65,123.05,720
1742215551.9,3.560346790329207,-2.9049739441373226,0.0,0.16,-0.54,0.65,123.05,720
1742215551.94,3.5563051402958052,-2.8987625863764612,0.0,0.18,0.52,0.65,123.05,720
1742215551.98,3.5525004779232106,-2.892915440047582,0.0,0.17,-0.28,0.65,123.05,720
1742215552.03,3.5486764478903288,-2.887038699339743,0.0,0.15,-0.48,0.65,123.06,720
1742215552.07,3.5441884578467824,-2.880159311731795,0.0,0.21,1.41,0.65,123.21,720
1742215552.12,3.539350232981297,-2.8728087075938347,0.0,0.17,-0.74,0.65,123.52,720
1742215552.16,3.5346587648112884,-2.865770990914912,0.0,0.2,0.88,0.65,123.86,720
1742215552.21,3.5299929568794433,-2.858862086115888,0.0,0.19,-0.39,0.65,124.2,720
1742215552.24,3.525285924611514,-2.8519812012594534,0.0,0.23,1.2,0.66,124.55,720
1742215552.29,3.520732766156432,-2.8454094633372264,0.0,0.19,-0.93,0.66,124.89,720
1742215552.33,3.5159926445157135,-2.8386560067822026,0.0,0.2,0.16,0.65,125.23,720
1742215552.37,3.510894638597269,-2.831483133935264,0.0,0.19,-0.08,0.65,125.57,720
1742215552.41,3.5057538378255138,-2.8243408698217967,0.0,0.23,1.04,0.65,125.92,720
1742215552.45,3.5006082471502653,-2.8172810988044024,0.0,0.2,-0.8,0.65,126.26,720
1742215552.49,3.4956574535980285,-2.8105734634248694,0.0,0.21,0.31,0.65,126.6,720
1742215552.54,3.4904644683717763,-2.803619814057173,0.0,0.17,-0.76,0.66,126.87,720
1742215552.58,3.485177266434749,-2.796585222384335,0.0,0.22,1.34,0.66,126.96,720
